Date,AAPL,AMD,BAC,BBY,CVX,GE,HD,JNJ,JPM,KO,LLY,MRK,MSFT,PEP,PFE,PG,RRC,UNH,WMT,XOM
2004-11-17,0.833,21.99,30.73,25.749,26.741,131.965,26.95,36.094,23.031,11.442,30.955,13.071,19.075,30.72,12.692,32.284,10.434,33.115,38.032,27.084
2004-11-18,0.841,21.96,30.611,26.069,26.836,133.707,27.288,36.224,22.76,11.442,31.254,13.08,19.004,30.684,12.592,32.45,10.477,33.62,37.735,27.112
2004-11-19,0.837,20.81,30.241,25.375,26.991,131.674,27.217,35.88,22.519,11.286,30.6,12.965,18.857,30.457,12.347,32.184,10.539,33.29,37.363,27.29
2004-11-22,0.931,20.96,30.512,24.807,27.442,131.021,27.555,36.076,22.598,11.326,31.104,12.97,18.709,30.678,12.274,32.266,10.905,33.396,37.653,27.577
2004-11-23,0.93,21.39,30.604,24.85,27.322,130.004,27.747,35.898,22.604,11.28,30.273,12.975,18.625,30.762,12.197,32.029,12.343,33.612,37.633,27.735
2004-11-24,0.972,21.57,30.644,24.837,27.332,129.387,27.683,35.863,22.688,11.306,30.362,13.013,18.702,30.696,12.147,31.958,12.542,33.51,37.532,27.892
2004-11-26,0.98,21.54,30.65,24.774,27.462,128.661,27.645,35.827,22.682,11.323,30.34,13.243,18.674,30.708,12.315,31.781,12.722,34.17,37.41,27.978
2004-11-29,1.039,21.23,30.565,24.295,27.372,128.153,27.428,35.679,22.453,11.351,30.101,13.228,18.794,30.217,12.392,32.053,12.66,33.804,35.943,27.827
2004-11-30,1.018,21.28,30.519,23.706,27.342,128.371,26.665,35.75,22.658,11.237,29.553,13.396,18.822,29.894,12.592,31.686,12.858,33.751,35.205,27.762
2004-12-01,1.029,22.61,31.031,23.946,26.781,130.767,27.003,36.266,23.037,11.369,30.184,13.434,19.131,30.439,12.8,32.385,12.455,33.462,35.719,27.707
2004-12-02,0.99,22.62,30.918,24.067,26.28,130.476,26.92,36.598,23.133,11.554,30.362,13.861,19.018,30.816,12.905,33.072,11.748,33.343,35.841,27.177
2004-12-03,0.951,23.22,30.852,23.899,26.335,130.077,26.69,36.692,22.905,11.637,30.201,13.9,19.117,30.6,12.646,32.817,12.077,33.531,35.794,27.231
2004-12-06,0.998,24.85,30.971,23.71,26.446,129.496,26.824,36.645,22.941,11.546,30.256,13.628,19.187,30.409,12.338,32.172,11.903,33.091,35.516,27.16
2004-12-07,0.955,23.49,30.538,23.483,26.105,128.189,26.677,35.803,22.754,11.48,29.736,13.517,19.004,30.241,12.333,32.018,11.307,32.468,35.503,26.922
2004-12-08,0.96,22.9,30.712,24.013,26.386,129.641,27.182,36.242,22.598,11.546,30.112,13.905,19.208,30.74,12.469,32.604,11.63,33.624,35.51,27.095
2004-12-09,0.971,22.1,30.772,24.353,26.431,130.767,27.393,36.337,22.682,11.666,30.301,13.924,19.117,31.041,12.41,33.404,12.368,34.525,35.686,27.258
2004-12-10,0.989,21.83,30.558,23.891,26.34,133.199,27.233,35.709,22.646,11.586,30.5,13.929,19.011,30.819,12.283,33.44,12.077,34.533,35.645,27.166
2004-12-13,0.985,22.11,30.612,23.584,26.866,136.067,27.31,35.94,23.019,11.68,31.06,14.079,19.131,31.113,12.315,33.469,12.499,34.924,35.807,27.447
2004-12-14,0.991,22.54,30.525,23.563,26.581,135.704,27.239,36.408,23.314,11.806,31.586,14.355,19.117,31.149,12.392,33.469,12.555,35.401,36.186,27.442
2004-12-15,0.99,22.64,30.592,24.749,26.381,135.74,27.137,36.094,23.488,11.854,31.431,14.772,19.032,31.733,12.841,33.25,13.014,35.128,35.949,27.361
2004-12-16,1.011,22.49,30.698,24.387,26.025,134.724,27.201,37.605,23.428,11.757,31.808,15.407,19.068,31.48,13.14,33.238,13.095,35.054,35.759,27.139
2004-12-17,0.986,22.43,30.106,23.777,25.9,133.417,26.831,37.682,23.181,11.706,31.043,15.31,18.927,31.294,11.676,32.847,13.349,34.773,35.264,26.976
2004-12-20,0.952,21.84,30.319,23.891,26.32,134.724,26.652,37.38,23.23,11.706,30.644,15.271,18.92,31.119,11.014,32.936,13.256,34.525,35.386,27.659
2004-12-21,0.967,21.73,30.845,24.156,26.431,134.942,26.895,37.309,23.512,11.72,30.927,15.499,19.004,31.348,11.322,33.22,13.2,34.716,35.657,28.0
2004-12-22,0.968,21.83,31.171,24.383,26.19,134.54,27.156,37.516,23.488,11.886,31.376,15.615,18.934,31.39,11.767,33.132,12.908,34.822,35.908,27.783
2004-12-23,0.972,22.12,31.105,24.358,26.376,134.284,27.156,37.694,23.567,11.866,31.73,15.654,18.962,31.252,11.821,32.936,12.89,34.627,35.623,28.152
2004-12-27,0.959,21.9,31.078,24.387,26.045,133.554,26.971,37.653,23.476,11.906,31.686,15.484,18.85,31.282,12.016,32.823,12.449,34.9,35.786,27.561
2004-12-28,0.974,21.73,31.284,24.698,26.26,133.992,27.361,37.789,23.597,11.963,31.825,15.606,18.92,31.583,12.215,32.847,12.697,35.433,36.084,27.653
2004-12-29,0.978,21.96,31.211,24.997,26.506,133.517,27.335,37.653,23.567,11.88,31.725,15.625,18.885,31.438,12.361,32.729,12.697,35.584,36.227,27.697
2004-12-30,0.984,21.95,31.278,25.06,26.3,133.663,27.412,37.664,23.518,11.906,31.863,15.615,18.787,31.438,12.247,32.853,12.542,35.788,35.969,27.642
2004-12-31,0.977,22.02,31.298,24.984,26.295,133.298,27.297,37.587,23.476,11.903,31.448,15.577,18.759,31.408,12.193,32.634,12.697,35.861,35.806,27.767
2005-01-03,0.961,21.41,30.945,24.971,25.489,133.627,27.527,37.279,23.561,11.874,31.171,15.15,18.773,31.252,11.993,32.699,11.853,35.287,36.166,27.133
2005-01-04,0.97,20.21,30.519,24.306,25.314,132.02,27.176,37.161,23.318,11.709,30.755,15.087,18.843,31.029,11.993,32.29,11.934,34.924,36.078,26.949
2005-01-05,0.979,19.75,30.166,24.453,25.479,131.217,26.926,37.137,23.366,11.654,31.077,15.189,18.801,31.065,11.912,32.628,11.729,35.046,36.125,26.808
2005-01-06,0.98,19.72,30.119,23.379,25.905,132.276,26.524,37.244,23.5,11.752,31.326,15.295,18.78,31.288,11.921,32.788,11.915,35.82,36.64,27.149
2005-01-07,1.051,19.92,29.793,23.236,25.614,131.472,26.454,37.107,23.312,11.766,31.176,15.087,18.724,31.559,11.925,33.132,11.698,35.535,36.599,26.971
2005-01-10,1.047,20.13,30.166,23.569,25.73,131.144,26.697,37.398,23.233,11.832,31.553,15.266,18.815,32.347,11.989,33.392,12.102,35.686,36.416,27.074
2005-01-11,0.98,14.86,30.092,23.67,25.74,129.281,26.639,37.267,23.008,11.766,31.603,15.106,18.766,32.172,11.857,33.357,11.984,35.649,36.328,27.003
2005-01-12,0.994,15.02,30.012,23.889,26.285,130.304,26.952,37.528,23.063,11.766,32.019,15.063,18.801,32.257,11.803,33.481,12.431,35.885,36.66,27.404
2005-01-13,1.059,15.16,29.639,23.859,26.07,128.66,26.652,36.728,22.929,11.646,31.265,14.854,18.443,31.841,11.485,32.9,12.691,36.012,36.362,27.382
2005-01-14,1.065,15.16,29.899,24.188,26.19,129.719,26.76,37.161,22.953,11.712,31.725,14.961,18.337,31.787,11.449,33.108,12.859,36.484,36.599,27.664
2005-01-18,1.072,15.5,30.459,24.319,26.586,131.326,26.926,37.356,23.312,11.792,31.886,15.169,18.478,32.184,11.472,33.173,13.219,36.175,36.938,27.897
2005-01-19,1.061,15.5,29.952,24.158,26.386,129.427,26.697,37.232,22.972,11.749,31.586,15.034,18.239,32.509,11.281,33.732,13.43,35.963,36.457,27.653
2005-01-20,1.069,15.64,30.179,23.569,26.02,129.172,26.281,37.036,22.613,11.814,31.271,14.893,18.155,32.22,11.327,33.744,13.107,35.291,36.179,27.475
2005-01-21,1.07,15.49,30.032,23.506,26.03,128.295,26.122,36.657,22.371,11.694,30.655,14.714,18.007,32.232,11.1,33.119,13.02,36.195,35.935,27.323
2005-01-24,1.074,15.16,30.119,23.236,26.325,128.77,25.796,36.444,22.389,11.709,30.389,14.467,18.021,32.076,11.0,32.858,12.977,35.951,35.976,27.697
2005-01-25,1.094,15.75,30.365,22.76,26.561,130.377,25.911,37.765,22.377,11.789,30.395,15.0,18.267,32.124,11.15,33.167,13.026,35.747,36.118,27.805
2005-01-26,1.097,15.98,30.485,23.447,26.811,129.61,26.013,38.316,22.358,11.915,30.755,15.106,18.26,32.136,11.15,32.994,13.411,35.767,36.118,28.005
2005-01-27,1.102,16.12,30.325,23.101,27.072,130.048,25.968,38.062,22.31,11.937,30.794,15.111,18.33,32.166,11.191,32.923,13.653,36.036,35.983,28.032
2005-01-28,1.123,15.71,30.439,22.705,26.901,130.559,25.809,38.299,22.462,11.86,29.691,13.58,18.38,32.022,11.041,32.227,13.448,35.91,35.542,27.772
2005-01-31,1.167,15.8,30.885,22.659,27.242,131.947,26.352,38.346,22.662,11.86,30.057,13.594,18.45,32.311,10.955,31.679,13.771,36.215,35.522,27.951
2005-02-01,1.177,16.27,31.091,23.308,27.617,132.495,26.275,38.773,22.765,11.84,30.345,13.488,18.527,32.419,10.819,31.465,13.883,36.94,35.664,28.856
2005-02-02,1.209,16.66,31.125,23.126,27.808,132.385,26.377,39.116,22.777,11.983,30.556,13.793,18.576,32.575,10.914,31.78,13.92,36.663,35.969,29.213
2005-02-03,1.181,16.67,30.905,23.299,28.163,131.728,26.55,38.909,22.698,11.932,30.406,13.769,18.38,32.69,10.842,31.685,14.094,36.892,36.213,29.533
2005-02-04,1.197,17.49,31.231,23.548,28.414,132.385,27.093,39.259,22.881,12.14,30.495,13.74,18.478,33.279,10.987,31.316,13.951,37.384,36.24,29.95
2005-02-07,1.198,17.22,31.065,23.4,28.173,132.312,27.156,39.383,23.051,12.146,30.888,13.779,18.365,32.912,11.295,31.263,13.901,36.228,36.274,30.01
2005-02-08,1.228,17.64,31.231,23.345,28.344,133.043,26.856,39.312,22.923,12.192,30.7,13.958,18.422,33.394,11.585,30.935,14.342,36.203,36.064,30.363
2005-02-09,1.195,17.94,30.931,22.869,28.123,131.801,26.735,39.229,22.765,12.223,30.284,13.909,18.302,33.087,11.444,30.656,14.373,35.515,35.603,30.233
2005-02-10,1.189,17.75,31.258,22.903,28.744,131.655,27.061,39.194,22.735,12.149,30.367,13.938,18.295,33.189,11.444,30.721,14.553,35.861,35.427,30.668
2005-02-11,1.233,18.11,31.185,22.895,29.125,132.312,27.342,39.643,22.753,12.223,30.97,14.157,18.232,33.153,11.489,31.036,14.82,35.747,35.318,30.543
2005-02-14,1.284,18.24,31.258,23.034,29.301,132.641,27.22,39.286,22.765,12.252,30.914,14.253,18.26,32.973,11.64,31.364,14.721,36.236,35.352,30.935
2005-02-15,1.342,17.68,31.344,23.379,29.331,132.896,27.291,39.232,22.796,12.192,31.121,14.224,18.26,32.876,11.521,31.828,14.447,36.745,35.725,30.984
2005-02-16,1.368,17.45,31.151,23.206,30.002,132.276,27.061,39.131,22.662,12.378,30.931,14.064,18.162,32.816,11.398,31.727,15.043,36.611,35.657,31.833
2005-02-17,1.333,17.06,30.878,23.139,29.553,131.582,26.703,38.899,22.328,12.292,30.763,13.982,18.063,32.329,11.448,31.739,14.795,36.264,35.725,31.643
2005-02-18,1.318,16.9,30.465,22.68,30.118,131.034,26.837,38.947,22.164,12.28,30.468,15.804,17.943,32.612,12.243,31.84,14.888,36.276,35.739,32.339
2005-02-22,1.294,17.0,30.106,21.812,29.921,129.099,25.726,38.732,21.812,12.232,30.445,15.126,17.767,31.998,12.147,31.096,15.118,35.401,35.25,31.708
2005-02-23,1.339,16.6,30.459,21.825,30.335,128.806,25.387,38.935,22.146,12.172,30.596,15.392,17.746,32.148,12.019,31.834,15.056,35.991,34.979,32.345
2005-02-24,1.35,17.62,30.772,21.652,30.839,130.644,25.304,39.22,22.267,12.195,30.758,15.504,17.866,32.281,12.06,32.036,15.372,36.378,34.884,33.276
2005-02-25,1.351,17.77,31.165,21.774,31.232,130.901,25.917,39.417,22.443,12.298,31.154,15.46,17.781,32.473,12.27,32.25,15.838,37.23,34.905,34.435
2005-02-28,1.362,17.45,31.071,22.756,31.303,129.357,25.56,39.048,22.189,12.235,31.249,15.363,17.718,32.407,12.01,31.596,15.664,37.136,34.986,34.462
2005-03-01,1.351,17.96,31.358,22.949,30.728,129.431,25.579,39.673,22.516,12.369,31.522,15.572,17.802,32.527,12.156,31.846,14.894,36.997,35.278,33.804
2005-03-02,1.339,17.65,31.317,22.709,31.046,130.827,25.534,39.857,22.456,12.303,31.444,15.498,17.788,32.497,12.156,31.893,15.186,37.254,35.217,34.119
2005-03-03,1.269,17.52,31.156,22.073,30.854,130.644,25.368,39.732,22.468,12.343,31.333,15.488,17.725,32.509,12.147,31.828,15.335,37.332,35.833,34.321
2005-03-04,1.3,17.43,31.459,22.41,31.116,132.738,25.604,40.322,22.771,12.475,31.673,15.537,17.725,32.467,12.266,32.048,15.484,38.004,35.996,34.604
2005-03-07,1.298,17.47,31.25,22.537,30.96,132.775,25.47,40.738,22.668,12.498,31.986,15.547,17.936,32.618,12.417,31.959,15.298,37.152,35.779,34.294
2005-03-08,1.23,17.12,31.109,22.33,31.011,132.518,25.592,40.589,22.425,12.412,31.662,15.562,17.887,32.395,12.225,31.751,15.0,36.806,35.535,34.348
2005-03-09,1.194,16.94,30.732,22.389,30.133,131.342,25.285,40.333,22.14,12.352,31.026,15.611,17.824,32.008,12.216,31.542,14.708,36.765,35.556,33.091
2005-03-10,1.209,17.02,30.84,22.153,29.493,132.775,25.541,40.476,22.073,12.312,31.003,15.773,17.908,32.117,12.22,31.703,14.255,37.242,35.352,32.862
2005-03-11,1.222,16.36,30.779,22.01,29.397,131.636,25.24,40.238,21.921,12.223,30.607,15.773,17.669,31.845,12.042,31.251,14.671,36.778,34.979,33.232
2005-03-14,1.224,16.44,30.8,22.288,29.72,133.106,25.272,40.369,22.128,12.182,29.966,15.837,17.683,31.863,12.12,31.691,14.777,36.855,34.776,33.357
2005-03-15,1.243,16.07,30.625,21.745,29.331,132.297,25.457,40.036,22.006,12.154,29.408,15.694,17.542,31.73,12.01,31.495,14.634,36.696,34.593,32.851
2005-03-16,1.25,16.03,30.127,21.753,29.553,130.864,24.894,39.911,22.006,12.067,29.179,15.547,17.345,31.513,11.9,31.429,14.764,36.696,34.899,32.818
2005-03-17,1.283,16.12,30.114,21.665,29.977,129.982,24.913,39.875,21.946,12.085,29.145,15.557,17.281,31.603,11.882,31.394,15.168,37.112,35.579,33.472
2005-03-18,1.304,16.08,30.221,21.669,30.446,131.856,24.894,40.03,21.861,11.929,29.307,15.714,17.119,31.797,11.8,31.78,15.715,37.173,34.98,34.103
2005-03-21,1.327,15.75,29.791,21.639,30.264,132.334,24.324,39.792,21.727,11.969,29.006,15.616,17.042,31.76,11.745,31.388,15.51,37.327,34.79,33.831
2005-03-22,1.3,15.38,29.36,21.698,29.836,130.46,24.215,39.756,21.284,11.912,28.928,15.685,16.894,31.483,11.613,30.977,15.404,37.499,34.607,33.15
2005-03-23,1.292,15.65,29.576,21.648,29.458,130.46,24.139,40.595,21.205,11.849,29.452,15.724,17.028,31.428,11.896,31.441,14.646,37.633,34.437,32.71
2005-03-24,1.29,16.12,29.421,21.795,29.352,131.305,24.35,40.53,21.205,11.854,29.519,15.631,17.098,31.374,11.955,31.304,14.851,37.824,34.443,32.116
2005-03-28,1.291,15.47,29.784,22.297,29.392,132.187,24.708,40.685,21.157,11.831,29.435,15.577,17.042,31.634,11.983,31.251,14.715,37.934,34.668,32.056
2005-03-29,1.267,15.42,29.515,22.065,29.19,130.57,24.132,40.429,20.993,11.909,28.866,15.699,16.845,31.597,11.713,30.864,14.193,37.926,34.518,31.719
2005-03-30,1.299,16.21,29.603,22.461,29.377,133.032,24.427,40.506,21.217,12.07,29.447,15.91,17.014,32.244,12.01,31.757,14.193,39.002,34.566,32.247
2005-03-31,1.265,16.12,29.656,22.751,29.402,132.518,24.484,39.976,21.005,11.99,29.073,15.876,17.021,32.044,12.001,31.542,14.51,38.868,34.069,32.443
2005-04-01,1.241,16.19,29.596,21.315,29.906,130.35,24.074,39.792,20.792,11.906,28.565,15.846,16.986,31.881,11.946,31.31,15.069,39.051,33.308,32.96
2005-04-04,1.247,15.95,29.697,21.008,28.731,129.504,24.273,40.464,20.706,11.932,28.643,15.94,17.063,31.869,11.846,32.078,15.224,39.324,33.593,33.014
2005-04-05,1.272,15.85,29.798,21.18,28.091,130.46,24.478,41.077,21.203,12.044,29.692,16.204,17.232,32.026,12.289,32.137,15.33,39.907,33.77,32.693
2005-04-06,1.285,15.74,29.993,21.488,28.858,130.46,24.196,40.958,21.264,12.001,29.887,16.131,17.373,31.966,12.27,32.114,15.969,39.952,33.655,33.15
2005-04-07,1.322,16.18,30.147,21.542,29.226,131.489,23.946,41.214,21.338,12.119,30.133,16.425,17.676,32.28,12.289,32.774,16.15,40.375,33.247,33.123
2005-04-08,1.328,17.09,30.046,21.243,28.585,131.342,23.998,40.857,21.154,12.113,30.306,16.347,17.563,32.075,12.152,32.435,15.845,40.098,33.022,32.666
2005-04-11,1.272,17.02,30.248,21.5,28.676,131.636,24.164,41.006,21.228,12.047,30.339,16.253,17.584,32.087,12.088,32.935,15.535,39.613,32.982,32.818
2005-04-12,1.295,17.23,30.611,21.703,28.106,132.628,24.683,40.857,21.485,12.179,30.032,16.582,17.831,32.413,12.28,33.042,15.181,39.609,33.063,32.895
2005-04-13,1.246,17.06,30.336,21.42,27.365,130.974,24.267,40.827,21.197,12.113,31.874,16.93,17.633,32.407,12.462,32.858,14.559,39.104,33.022,32.198
2005-04-14,1.131,16.26,30.046,20.885,27.113,130.46,23.786,41.22,20.964,12.105,30.78,17.058,17.493,33.319,12.54,32.733,14.746,38.269,32.608,31.98
2005-04-15,1.073,15.45,29.777,20.515,26.326,131.379,23.12,41.31,20.805,11.88,32.404,17.068,17.225,33.132,12.659,32.614,14.131,38.008,32.431,30.587
2005-04-18,1.081,15.28,30.08,20.768,26.523,132.297,23.517,41.095,21.24,11.788,32.923,16.886,17.359,32.927,12.608,32.495,14.472,37.152,32.553,31.164
2005-04-19,1.126,15.28,30.215,20.772,26.896,132.297,23.345,41.101,21.43,12.2,33.174,17.009,17.345,32.933,12.526,32.334,14.969,37.979,32.363,31.915
2005-04-20,1.078,14.65,29.744,20.464,26.246,130.534,22.794,40.536,21.313,12.05,32.376,16.71,17.126,32.727,12.225,31.939,14.609,37.551,32.193,31.104
2005-04-21,1.129,14.99,29.851,20.675,26.901,132.738,23.479,40.649,21.485,12.079,32.644,16.813,17.802,33.06,12.449,32.418,15.156,37.666,32.485,32.269
2005-04-22,1.078,14.6,29.838,20.553,27.163,132.665,23.063,40.768,21.381,12.122,32.588,16.773,17.591,32.915,12.435,32.238,15.193,37.189,31.826,32.345
2005-04-25,1.123,14.7,30.147,20.844,27.415,133.694,23.178,40.798,21.565,12.28,32.795,16.636,17.598,33.319,12.348,32.202,15.236,36.981,31.969,32.639
2005-04-26,1.099,14.62,29.999,20.772,27.037,132.959,23.178,40.488,21.51,12.361,32.588,16.479,17.436,33.356,12.293,31.927,15.056,36.7,31.955,32.263
2005-04-27,1.091,14.51,30.174,21.203,26.22,133.767,23.069,40.673,21.767,12.32,32.493,16.425,17.598,33.38,12.298,32.023,14.566,37.771,32.152,31.779
2005-04-28,1.079,14.16,30.053,20.92,25.792,131.085,22.467,40.274,21.473,12.283,32.365,16.572,17.218,33.295,12.193,32.298,14.342,37.69,31.989,30.483
2005-04-29,1.095,14.23,30.288,21.254,26.22,133.032,22.647,40.851,21.761,12.499,32.627,16.626,17.817,33.622,12.412,32.394,14.069,38.513,32.05,31.044
2005-05-02,1.106,14.32,30.49,21.304,26.83,133.216,23.217,40.941,21.81,12.536,32.873,16.675,17.767,33.785,12.522,32.782,14.243,38.582,32.499,31.43
2005-05-03,1.099,14.36,30.504,21.406,26.553,132.665,23.53,40.911,21.767,12.591,33.342,16.881,17.859,33.791,12.563,32.842,13.802,39.41,32.907,30.755
2005-05-04,1.128,14.68,30.914,21.709,26.73,133.032,23.754,40.607,22.135,12.64,33.626,17.131,17.753,34.214,12.714,32.986,14.025,39.65,32.941,31.153
2005-05-05,1.113,14.74,30.833,21.756,26.876,131.746,23.594,40.78,22.012,12.703,33.727,17.043,17.767,34.105,12.723,32.771,14.417,39.609,33.022,31.463
2005-05-06,1.13,14.9,30.591,21.756,26.593,131.746,23.793,40.601,21.835,12.715,33.581,16.754,17.76,33.863,12.613,32.753,14.317,40.102,33.288,31.354
2005-05-09,1.122,15.05,30.753,21.967,26.951,133.143,23.85,40.577,22.049,12.824,33.347,16.773,17.683,34.063,12.777,32.89,14.485,40.176,33.485,31.577
2005-05-10,1.106,15.07,30.517,21.984,26.714,131.673,23.345,40.316,21.546,12.726,32.996,16.616,17.535,34.063,12.636,32.83,14.156,39.878,33.124,31.153
2005-05-11,1.081,15.09,30.705,21.904,26.926,132.996,23.383,40.446,21.645,12.738,32.996,16.43,17.542,34.401,12.719,33.189,14.336,39.935,33.043,31.344
2005-05-12,1.036,15.3,30.49,21.418,26.246,131.82,23.197,40.268,21.356,12.709,33.243,16.499,17.605,34.25,12.709,33.165,13.485,39.952,32.397,29.993
2005-05-13,1.055,15.48,30.349,21.152,25.857,131.195,23.236,40.136,21.13,12.692,33.001,16.41,17.817,34.099,12.815,32.753,13.044,38.864,32.043,29.38
2005-05-16,1.079,15.67,30.833,21.832,25.469,133.179,23.927,40.459,21.301,12.735,33.361,16.405,18.007,34.238,12.985,32.986,12.777,39.467,32.104,29.189
2005-05-17,1.073,15.67,31.028,22.423,26.186,133.988,24.881,40.621,21.589,12.775,33.45,16.19,17.986,34.014,12.972,33.279,13.485,39.679,31.955,29.468
2005-05-18,1.088,15.82,31.371,23.01,26.176,135.605,25.483,40.435,22.104,12.925,33.9,16.16,18.156,34.256,13.082,33.74,13.504,39.039,32.453,29.353
2005-05-19,1.14,15.86,31.237,22.879,26.537,135.678,25.701,40.322,22.19,13.02,33.664,16.082,18.311,34.462,13.211,33.871,13.715,39.365,32.405,29.998
2005-05-20,1.14,16.0,31.317,22.951,26.314,135.972,25.374,40.196,22.111,12.962,33.08,15.998,18.184,34.516,13.146,33.787,13.441,39.324,32.18,29.55
2005-05-23,1.207,15.95,31.304,23.128,26.746,136.634,25.586,40.232,22.019,12.939,32.979,16.003,18.262,34.286,13.229,33.787,13.777,39.695,32.637,29.955
2005-05-24,1.205,16.12,31.344,23.052,26.787,136.23,25.515,40.435,22.006,12.953,32.923,16.057,18.191,34.304,13.266,33.5,14.255,39.654,32.501,30.113
2005-05-25,1.208,16.16,31.297,22.862,27.128,135.458,25.208,40.358,22.019,12.919,32.967,15.959,18.163,34.443,13.188,33.339,14.069,39.397,32.262,30.463
2005-05-26,1.237,16.36,31.412,23.166,27.331,135.752,25.56,40.328,22.037,12.916,33.192,15.866,18.297,34.449,13.294,33.387,14.094,39.585,32.269,30.759
2005-05-27,1.231,16.21,31.371,23.158,27.769,135.531,25.592,40.334,21.951,12.928,33.164,15.915,18.417,34.202,13.041,33.357,14.193,39.842,32.241,31.076
2005-05-31,1.207,16.4,31.149,22.98,27.362,134.061,25.195,40.136,21.92,12.841,32.743,15.91,18.226,33.996,12.834,32.992,14.348,39.593,32.214,30.748
2005-06-01,1.223,16.72,31.434,23.77,27.855,135.715,25.573,40.262,21.927,12.83,32.827,15.975,18.233,34.335,12.958,33.572,15.243,40.123,32.685,31.268
2005-06-02,1.215,17.05,31.36,24.154,27.967,135.605,25.829,40.077,21.914,12.884,32.681,15.994,18.219,34.383,12.972,33.482,15.28,41.06,32.889,31.361
2005-06-03,1.161,17.08,31.088,23.998,28.013,134.87,25.432,39.742,21.798,12.726,32.378,15.925,17.965,33.845,12.861,33.064,15.535,41.239,32.296,31.268
2005-06-06,1.151,17.01,31.17,24.268,27.906,134.539,25.579,39.706,21.773,12.651,32.4,15.895,17.922,33.7,12.884,33.088,15.404,41.557,32.555,31.514
2005-06-07,1.109,17.56,31.142,24.897,27.87,135.384,25.675,39.801,21.755,12.692,32.378,15.92,18.021,33.779,12.861,33.171,15.224,42.144,32.576,31.432
2005-06-08,1.121,17.8,31.176,24.593,27.896,135.237,25.464,39.694,21.871,12.631,32.221,15.697,17.944,33.682,12.719,33.088,15.398,41.712,32.446,31.038
2005-06-09,1.143,18.21,31.299,24.804,28.496,135.201,25.419,39.915,21.767,12.559,32.052,15.558,18.021,33.694,12.663,33.022,15.504,42.177,32.617,31.973
2005-06-10,1.087,17.57,31.238,24.889,28.644,134.613,25.354,39.765,21.724,12.646,32.007,15.578,17.965,33.706,12.732,32.753,15.852,41.394,32.726,31.941
2005-06-13,1.09,17.32,31.183,24.96,28.496,134.319,25.521,39.759,21.767,12.622,32.181,15.657,17.88,33.736,12.829,32.489,15.945,41.72,32.93,31.979
2005-06-14,1.093,17.08,31.217,28.625,28.557,133.804,25.695,39.825,21.828,12.663,32.378,15.771,17.915,33.724,13.059,32.537,16.001,42.103,33.885,32.034
2005-06-15,1.127,17.05,31.645,29.263,28.918,133.473,25.695,39.688,21.896,12.637,32.215,15.831,17.845,33.876,13.077,32.543,16.262,42.03,34.001,32.417
2005-06-16,1.153,17.39,31.53,28.908,29.468,132.702,25.804,39.658,22.012,12.677,32.777,15.88,17.689,34.022,13.156,32.453,16.312,42.005,33.66,32.893
2005-06-17,1.163,17.44,31.672,28.853,30.002,134.135,25.804,39.813,22.123,12.756,32.866,15.99,17.689,33.852,13.238,32.555,16.536,42.258,33.374,33.314
